timestamp	phase	repo	system	query_id	control_json	metric	value
2026-03-29T19:03:05+00:00	routing	turborepo	srt-cold	q01	{"beam_policy": "waterfill", "beam_width": 5, "max_depth": 3}	ndcg@10	0.0
2026-03-29T19:03:05+00:00	routing	turborepo	srt-cold	q01	{"beam_policy": "waterfill", "beam_width": 5, "max_depth": 3}	latency_s	0.088443292
2026-03-29T19:03:05+00:00	routing	turborepo	srt-cold	q01	{"beam_policy": "uniform", "beam_width": 5, "max_depth": 5}	ndcg@10	0.6824849757840203
2026-03-29T19:03:05+00:00	routing	turborepo	srt-cold	q01	{"beam_policy": "uniform", "beam_width": 5, "max_depth": 5}	latency_s	0.09078312500000019
2026-03-29T19:03:05+00:00	routing	turborepo	srt-cold	q01	{"beam_policy": "waterfill", "beam_width": 5, "max_depth": 5}	ndcg@10	0.6824849757840203
2026-03-29T19:03:05+00:00	routing	turborepo	srt-cold	q01	{"beam_policy": "waterfill", "beam_width": 5, "max_depth": 5}	latency_s	0.08859745900000005
2026-03-29T19:03:05+00:00	routing	turborepo	srt-cold	q01	{"beam_policy": "uniform", "beam_width": 5, "max_depth": 7}	ndcg@10	0.6824849757840203
2026-03-29T19:03:05+00:00	routing	turborepo	srt-cold	q01	{"beam_policy": "uniform", "beam_width": 5, "max_depth": 7}	latency_s	0.09177287499999998
2026-03-29T19:03:05+00:00	routing	turborepo	srt-cold	q01	{"beam_policy": "waterfill", "beam_width": 5, "max_depth": 7}	ndcg@10	0.6824849757840203
2026-03-29T19:03:05+00:00	routing	turborepo	srt-cold	q01	{"beam_policy": "waterfill", "beam_width": 5, "max_depth": 7}	latency_s	0.08828254199999974
2026-03-29T19:03:06+00:00	routing	turborepo	srt-cold	q01	{"beam_policy": "uniform", "beam_width": 5, "max_depth": 10}	ndcg@10	0.6824849757840203
2026-03-29T19:03:06+00:00	routing	turborepo	srt-cold	q01	{"beam_policy": "uniform", "beam_width": 5, "max_depth": 10}	latency_s	0.09123054199999991
2026-03-29T19:03:06+00:00	routing	turborepo	srt-cold	q01	{"beam_policy": "waterfill", "beam_width": 5, "max_depth": 10}	ndcg@10	0.6824849757840203
2026-03-29T19:03:06+00:00	routing	turborepo	srt-cold	q01	{"beam_policy": "waterfill", "beam_width": 5, "max_depth": 10}	latency_s	0.0907846250000004
2026-03-29T19:03:06+00:00	routing	turborepo	srt-cold	q01	{"beam_policy": "uniform", "beam_width": 7, "max_depth": 3}	ndcg@10	0.0
2026-03-29T19:03:06+00:00	routing	turborepo	srt-cold	q01	{"beam_policy": "uniform", "beam_width": 7, "max_depth": 3}	latency_s	0.08904349999999983
2026-03-29T19:03:06+00:00	routing	turborepo	srt-cold	q01	{"beam_policy": "waterfill", "beam_width": 7, "max_depth": 3}	ndcg@10	0.0
